1437	Congratulations!	4878114	ماشاءا..، ای والله، خیلی عالی!
395934	Great!	4878120	عالی! خیلی خوب!
433510	Wonderful!	4878122	شگفت‌انگیزه! خارق العاده است!
433511	Fantastic!	4878123	خیلی با حال! بسیار عالی!
2331766	I had to change clothes because what I was wearing wasn't appropriate for the situation.	4980412	من باید لباسامو عوض میکردم چون چیزی که پوشیده بودم مناسب اون وضعیت نبود.
3287426	I couldn't think of anything appropriate to say.	4980764	من نتونستم چیز مناسبی رو واسه گفتن به ذهن بیارم.
57275	These clothes are not appropriate for a cold winter day.	4980765	این لباس ها واسه یه روز سرد زمستانی مناسب نیست.
70888	Your speech was appropriate for the occasion.	4980775	سخنرانی تو مناسب این مناسبت بود.
897898	His story wasn't appropriate for the occasion.	4980780	داستانش مناسب این مناسبت نبود.
1205289	Welcome to Tatoeba!	5049086	به تتويبا خوش آمدید!
5062566	Hey! I'm Sepideh.	757328	سلام، من سپیده هستم.
357219	Keep the change.	5117852	بقیه پول مال خودت!
1766699	I live in Turkey.	5117856	من در ترکیه زندگی می کنم.
2405872	I said I'm sorry.	5117858	من گفتم که متاسفم.
35366	I missed the bus.	5117859	من اتوبوس را از دست دادم.
18432	Is the bank open?	5117872	آیا بانک باز است؟
269634	May God bless you.	5117875	خدا به تو برکت بدهد.
269634	May God bless you.	5117877	خدا عمرت بده!
48623	Where is the bank?	5117883	بانک کجاست؟
2648206	Why are you lying?	5117884	چرا دروغ میگی؟
20097	You are beautiful.	5117889	تو زیبا هستی.
20097	You are beautiful.	5117890	تو قشنگی.
54971	Can I see this one?	5117917	می تونم این یکی رو ببینم؟
240255	Don't get me wrong.	5117966	درباره من اشتباه برداشت نکن.
240255	Don't get me wrong.	5117968	درمورد من فکر بد نکن.
376611	I don't understand.	5117974	من نمی فهمم.
1582792	The night was cold.	5117976	شب سرد بود.
315604	She has small feet.	5117980	او پاهای کوچکی دارد.
18108	Tie your shoelaces.	5118020	بند کفش ات را ببند.
54871	Whose book is this?	5118023	این کتاب مال چه کسی است؟
54871	Whose book is this?	5118024	این کتاب مال کیه؟
54871	Whose book is this?	5118026	این کتاب مال چه کسیه؟
54871	Whose book is this?	5118027	این کتاب کیه؟
4609729	Served you right!	5118041	به درک
4609729	Served you right!	5118043	به جهنم!
4609729	Served you right!	5118044	خدا را شکر که از شرش راحت شدم.
1582020	I do not fear death.	5118052	من از مرگ نمی ترسم.
2276204	I don't sleep a lot.	5118055	من زیاد نمی خوابم.
3329924	I met Tom after work.	5118072	من بعد از کار، تام را دیدم.
3329924	I met Tom after work.	5118074	من پس از کار با تام ملاقات داشتم.
4644964	Did you buy cat food?	5118078	آیا غذای گربه خریدی؟
1860752	Be cool.	1802367	راحت باش.
1860752	Be cool.	5118165	خونسرد باش.
1860752	Be cool.	5118166	باحال باش.
373216	Really?	5118169	واقعا؟
373216	Really?	5118171	جدا؟
348091	Come in.	5118181	بیا داخل. بیا تُو.
1126684	Help me!	5118187	به من کمک کن.
1126684	Help me!	5118188	کمکم کن.
1151432	See you.	726257	به امید دیدار.
1151432	See you.	5118194	میبینمت.
2267731	So long.	1883289	خداحافظ.
1913090	Tell me.	5118199	به من بگو.
1913089	Take it.	5118205	بگیرش
2230774	Go on.	5118650	تابع.
60847	This text is aimed at beginners.	5272962	این متن برای مبتدی ها در نظر گرفته شده است.
1954262	Aim. Fire!	5272963	هدف،آتش!
284707	He has no specific aim.	5272965	اون هیچ هدف مشخصی نداره.
60835	This TV show is aimed at children.	5272967	مخاطب این برنامه تلویزیونی کودکان هستند.
320116	The soldier aimed his gun at the man.	5272969	سرباز با اسلحه به سمت مرد نشانه گیری کرد.
2187202	It's conceivable.	5272972	این قابل تصوره.
248685	We've tried every conceivable method, but absolutely nothing works.	5273196	ما هر روش ممکن را بکار گرفتیم ،ولی هیچکدام اثر بخش نبود.
2288953	Don't make me come back here.	5299716	مجبورم نکن به اینجا برگردم.
1829	Life is beautiful.	5299734	زندگی زیباست.
3915165	Do I have to help them?	5299958	ایا باید به انها کمک کنم
16828	Can you do it in one day?	5299967	میتونی اینو در یک روز انجام بدی
524168	And you?	5299976	و شما
403068	You're welcome.	5357748	خواهش میکنم
403068	You're welcome.	5357750	قابلی نداره.
1712	I have a headache.	5359848	من سردرد دارم.
4769856	Good cat!	5360384	گربه خوب
35814	Cats catch mice.	5360385	گربه ها موش ها را می گیرند.
354379	I like cats.	5360386	من گربه ها را دوست دارم.
850888	Susan likes cats.	5360388	سوزان گربه ها را دوست دارد.
1056416	I love cats.	5360389	من عاشق گربه ها هستم.
1056416	I love cats.	5360386	من گربه ها را دوست دارم.
2745623	Piece of cake!	5360392	مثل آب خوردنه.
5360412	A sound mind in a healthy body.	1793848	عقل سالم در بدن سالم است.
1849392	Be careful.	5481723	مراقب باش.
1849392	Be careful.	5481725	مواظب باش!
1849392	Be careful.	5481726	احتیاط کن !
5493902	I dreamed about the girl I met yesterday whose name I do not know.	5493997	رویای دختری را دیدم که دیروز ملاقاتش کردم و اسمش را نمی دانم.
5493862	It was a difficult year for us.	5494000	سال سختی برای ما بود.
5493861	Tom is young and single.	5494001	نام جوان و مجرد است.
5493860	Mastering a foreign language isn't easy.	5494002	تسلط بر یه زبان خارجی آسون نیست.
5493857	Was there anybody in the car?	5494003	کسی تو ماشین بود؟
52027	Wow!	5496697	مدهش
38041	By the way, where does he live?	5518638	راستی, کجا زندگی می کنه؟
38040	By the way, are you free this afternoon?	5518653	راستی, امروزبعد از ظهروقت داری (بیکاری)؟
2716739	He struggled to keep up with his classmates.	5518723	اون تلاش كرد تا پابه پايِ همكلاسي هاش (ازنظرِدرسي) پيش بره يا همگام باشه.
2716740	Someone kicked my back.	5518725	يكي (يه نفر) با لگد زد پٌشتم.
1434	I love you.	5520338	دوسِت دارم. عاشِقِتم.
71454	I do love you.	5520343	واقعاً دوسِت دارم. واقعاً عاشِقِتم.
628763	I love you, too.	5520345	منم دوسِت دارم. مَنَم عاشِقِتم.
1457529	I still love you.	5520346	من هنوز دوسِت دارم. هنوزعاشِقِتم.
2546040	I'll wait right outside.	5520764	من همین بیرون منتظر می مونم.
1230883	Exams are right after summer vacation.	5520851	امتحان درست بعد از تعطیلاتِ تابستان.
1495746	When does your summer vacation start?	5520856	تعطیلاتِ تابستانیت کِی شروع میشه؟
433631	Please let me go.	5493996	لطفا به من اجازه بده بروم.
5652573	I'm very lonely here.	5653803	من اینجا خیلی تنها هستم.
5652382	Tom has a lot of valuable books.	5653808	تام کتاب های با ارزش زیادی دارد.
5651974	I tried that a couple of times.	5653811	دو بار آن را امتحان کردم.
5651227	Do you know whose car that is?	5653815	می دانی آن ماشین مال چه کسی است؟
464328	Wash your hands, please.	5653817	لطفا دستهایت را بشور.
5865366	I don't know what you like.	5702866	من نمي دانم شما از چه خوشتان مي آيد
1270554	Leave!	6009440	انصرف!
5930337	I'd prefer to speak to you in private.	756739	من ترجیح می دادم که به طور خصوصی با شما سخن بگویم.
6041595	I've been waiting so long for this.	6041865	من خیلی وقته که منتظر اینم.
6041601	Looks like no one's home.	6041863	بنظر میرسه کسی خونه نیست.
6041650	I'm going to change into more comfortable clothes.	6041862	من برم یک لباس راحت تر بپوشم.
6041652	Tom sat on his bed and opened his laptop.	6041860	تام روی تختش نشست و لپ تاپش رو باز کرد.
6041664	I'll worry about that tomorrow.	6041859	من دربارش فردا نگران میشم.
6041666	I learned a new word today.	6041857	من امروز یک کلمه جدید یاد گرفتم.
6041792	There's an apple tree in the garden.	6041856	یک درخت سیب توی باغ هست.
3907328	Say hello to him for me.	6152226	از طرف من به او سلام برسان.
284969	Please say hello to him for me.	6152227	لطفا از طرف من به او سلام برسان.
3733049	If you see Tom, say hello to him for me.	6152228	اگه تام رو دیدی، از طرف من بهش سلام برسان.
6151702	My T-shirt shrank because I washed it.	6152243	تی شرتم آب رفت چون شستمش.
6151703	Why did your T-shirt shrink?	6152244	چرا تی شرتت آب رفت؟
6151000	Older children tend to be less jealous than their younger sibling.	6152246	بچه های بزرگتر نسبت به خواهر و برادرهای کوچیکترشان معمولا حسادت کمتری دارند.
6151001	Sami was often absent.	6152247	سامی معمولا غایب بود.
3142733	That's a fascinating question.	6211523	این یک سوال جالب است
329713	Good morning!	713752	صبح به خیر!
6470988	Kent is the born leader.	791677	کنت یک رهبر زائیده شده است.
